segment_0001.wav|Đoạn âm thanh mẫu số 1 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 1 dùng để huấn luyện mô hình AI VITS
segment_0002.wav|Đoạn âm thanh mẫu số 2 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 2 dùng để huấn luyện mô hình AI VITS
segment_0003.wav|Đoạn âm thanh mẫu số 3 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 3 dùng để huấn luyện mô hình AI VITS
segment_0004.wav|Đoạn âm thanh mẫu số 4 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 4 dùng để huấn luyện mô hình AI VITS
segment_0005.wav|Đoạn âm thanh mẫu số 5 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 5 dùng để huấn luyện mô hình AI VITS
segment_0006.wav|Đoạn âm thanh mẫu số 6 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 6 dùng để huấn luyện mô hình AI VITS
segment_0007.wav|Đoạn âm thanh mẫu số 7 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 7 dùng để huấn luyện mô hình AI VITS
segment_0008.wav|Đoạn âm thanh mẫu số 8 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 8 dùng để huấn luyện mô hình AI VITS
segment_0009.wav|Đoạn âm thanh mẫu số 9 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 9 dùng để huấn luyện mô hình AI VITS
segment_0010.wav|Đoạn âm thanh mẫu số 10 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 10 dùng để huấn luyện mô hình AI VITS
segment_0011.wav|Đoạn âm thanh mẫu số 11 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 11 dùng để huấn luyện mô hình AI VITS
segment_0012.wav|Đoạn âm thanh mẫu số 12 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 12 dùng để huấn luyện mô hình AI VITS
segment_0013.wav|Đoạn âm thanh mẫu số 13 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 13 dùng để huấn luyện mô hình AI VITS
segment_0014.wav|Đoạn âm thanh mẫu số 14 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 14 dùng để huấn luyện mô hình AI VITS
segment_0015.wav|Đoạn âm thanh mẫu số 15 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 15 dùng để huấn luyện mô hình AI VITS
segment_0016.wav|Đoạn âm thanh mẫu số 16 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 16 dùng để huấn luyện mô hình AI VITS
segment_0017.wav|Đoạn âm thanh mẫu số 17 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 17 dùng để huấn luyện mô hình AI VITS
segment_0018.wav|Đoạn âm thanh mẫu số 18 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 18 dùng để huấn luyện mô hình AI VITS
segment_0019.wav|Đoạn âm thanh mẫu số 19 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 19 dùng để huấn luyện mô hình AI VITS
segment_0020.wav|Đoạn âm thanh mẫu số 20 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 20 dùng để huấn luyện mô hình AI VITS
segment_0021.wav|Đoạn âm thanh mẫu số 21 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 21 dùng để huấn luyện mô hình AI VITS
segment_0022.wav|Đoạn âm thanh mẫu số 22 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 22 dùng để huấn luyện mô hình AI VITS
segment_0023.wav|Đoạn âm thanh mẫu số 23 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 23 dùng để huấn luyện mô hình AI VITS
segment_0024.wav|Đoạn âm thanh mẫu số 24 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 24 dùng để huấn luyện mô hình AI VITS
segment_0025.wav|Đoạn âm thanh mẫu số 25 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 25 dùng để huấn luyện mô hình AI VITS
segment_0026.wav|Đoạn âm thanh mẫu số 26 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 26 dùng để huấn luyện mô hình AI VITS
segment_0027.wav|Đoạn âm thanh mẫu số 27 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 27 dùng để huấn luyện mô hình AI VITS
segment_0028.wav|Đoạn âm thanh mẫu số 28 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 28 dùng để huấn luyện mô hình AI VITS
segment_0029.wav|Đoạn âm thanh mẫu số 29 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 29 dùng để huấn luyện mô hình AI VITS
segment_0030.wav|Đoạn âm thanh mẫu số 30 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 30 dùng để huấn luyện mô hình AI VITS
segment_0031.wav|Đoạn âm thanh mẫu số 31 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 31 dùng để huấn luyện mô hình AI VITS
segment_0032.wav|Đoạn âm thanh mẫu số 32 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 32 dùng để huấn luyện mô hình AI VITS
segment_0033.wav|Đoạn âm thanh mẫu số 33 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 33 dùng để huấn luyện mô hình AI VITS
segment_0034.wav|Đoạn âm thanh mẫu số 34 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 34 dùng để huấn luyện mô hình AI VITS
segment_0035.wav|Đoạn âm thanh mẫu số 35 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 35 dùng để huấn luyện mô hình AI VITS
segment_0036.wav|Đoạn âm thanh mẫu số 36 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 36 dùng để huấn luyện mô hình AI VITS
segment_0037.wav|Đoạn âm thanh mẫu số 37 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 37 dùng để huấn luyện mô hình AI VITS
segment_0038.wav|Đoạn âm thanh mẫu số 38 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 38 dùng để huấn luyện mô hình AI VITS
segment_0039.wav|Đoạn âm thanh mẫu số 39 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 39 dùng để huấn luyện mô hình AI VITS
segment_0040.wav|Đoạn âm thanh mẫu số 40 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 40 dùng để huấn luyện mô hình AI VITS
segment_0041.wav|Đoạn âm thanh mẫu số 41 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 41 dùng để huấn luyện mô hình AI VITS
segment_0042.wav|Đoạn âm thanh mẫu số 42 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 42 dùng để huấn luyện mô hình AI VITS
segment_0043.wav|Đoạn âm thanh mẫu số 43 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 43 dùng để huấn luyện mô hình AI VITS
segment_0044.wav|Đoạn âm thanh mẫu số 44 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 44 dùng để huấn luyện mô hình AI VITS
segment_0045.wav|Đoạn âm thanh mẫu số 45 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 45 dùng để huấn luyện mô hình AI VITS
segment_0046.wav|Đoạn âm thanh mẫu số 46 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 46 dùng để huấn luyện mô hình AI VITS
segment_0047.wav|Đoạn âm thanh mẫu số 47 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 47 dùng để huấn luyện mô hình AI VITS
segment_0048.wav|Đoạn âm thanh mẫu số 48 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 48 dùng để huấn luyện mô hình AI VITS
segment_0049.wav|Đoạn âm thanh mẫu số 49 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 49 dùng để huấn luyện mô hình AI VITS
segment_0050.wav|Đoạn âm thanh mẫu số 50 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 50 dùng để huấn luyện mô hình AI VITS
segment_0051.wav|Đoạn âm thanh mẫu số 51 dùng để huấn luyện mô hình AI VITS|Đoạn âm thanh mẫu số 51 dùng để huấn luyện mô hình AI VITS
